Year,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
1956,272878.75,263032.245,255639.42999999996,246815.28,234230.97,221617.96999999997,210628.97999999998,195338.33,182340.835,170570.015,157142.525,146312.695,134712.38,121585.03,107566.685,95263.695,80389.715,65868.265,52880.99,39470.63,30149.325,24589.045,17904.99,12603.24,9142.6,6324.14
1957,273173.62499999994,264458.295,253906.625,246085.145,236652.49500000002,223884.345,210785.19499999998,199265.71000000002,183576.53999999998,170291.2,158344.39,144735.54,133271.555,121692.89,108654.875,97627.47,83255.005,69345.92,55857.854999999996,44111.485,32478.225000000002,24202.145,19304.745000000003,13716.09,9464.895,6721.459999999999
1958,275562.465,265798.46499999997,256420.80999999997,245612.97999999998,237093.33000000002,227061.83500000002,213565.50499999998,200004.83499999996,188096.66999999998,172136.515,158790.35,146323.35,132792.035,121234.695,109422.685,97930.53,85318.24500000001,71934.015,58928.315,46730.835,36352.705,26152.190000000002,19084.175,14882.645,10282.21,6911.92
1959,280669.235,267190.75,257038.23999999996,247118.90999999997,236108.585,226870.76,216236.925,202577.265,188762.1,176263.77,160091.77,146814.6,133912.6,120488.94,108944.1,98070.265,86056.5,74026.395,61474.69,49583.53,38549.759999999995,29491.34,20932.365,14902.050000000001,11311.54,7683.3099999999995
1960,286984.41000000003,271693.065,257839.07,247312.57,237045.735,225658.075,215825.405,204624.91499999998,190614.92500000002,176629.415,163741.245,147663.415,134137.085,121387.085,108190.24500000001,97375.84,85987.735,74559.655,62997.885,51705.865000000005,40838.72,31364.8,23573.734999999997,16248.125,11384.67,8423.0
1961,301225.935,277624.435,262494.44,248253.61,237129.11,226603.625,214400.96000000002,204007.29,192506.46000000002,178254.12,164270.79,150835.8,134888.79,121715.795,108867.45,96880.345,85306.18,74154.93000000001,63262.01,52843.25,42405.740000000005,32984.445,24886.555,18145.49,12328.24,8329.78
1962,313828.19,291656.035,268268.01999999996,252806.35499999998,238102.53500000003,227024.205,215558.04499999998,203188.205,192701.72,180545.895,166365.565,151961.725,138395.55500000002,122918.39,109666.21,98317.0,85293.435,74013.45,63475.205,53423.475000000006,43767.06,34641.905,26455.975000000002,19444.440000000002,13889.42,9222.175
1963,327868.77999999997,303243.11999999994,280890.785,257724.615,241997.96500000003,227174.795,215467.63499999998,203902.13499999998,191230.805,179970.305,167497.98500000002,153310.815,138896.15500000003,125370.64000000001,110195.315,98275.78,86099.73,73697.03000000001,62895.899999999994,53044.509999999995,43881.31,35352.265,27387.985,20360.925000000003,14581.445,10285.789999999999
1964,347383.16,316474.98999999993,291941.5,269236.32500000007,246025.995,230326.66,215173.00000000003,203104.50000000003,191364.00500000003,177946.83,166239.49000000002,154242.51,139506.335,125233.83,112149.49,98607.97,86119.505,74531.165,62910.66,52898.57,43928.23,35488.4,28033.91,21314.350000000002,15414.849999999999,10861.59
1965,366440.11000000004,335464.95499999996,304804.28500000003,279876.10500000004,257271.945,234432.27,218454.59999999998,203090.61000000002,190720.445,178260.285,164759.615,153418.28,140753.28,126235.11,112306.765,100531.765,87042.33499999999,75038.37999999999,64299.89,53452.58,44264.685000000005,36089.68,28698.55,22242.100000000002,16537.39,11857.245
1966,382195.615,353939.79,322764.615,292399.125,267256.44,244844.615,222162.11,206067.61,190575.61,178007.27999999997,165343.11,151789.44999999998,140110.445,127654.27,113217.1,100026.71,88206.77,75432.01,64129.935000000005,54155.310000000005,44181.195,36089.009999999995,28741.23,22485.96,17070.055,12371.060000000001
1967,393002.1,369144.26999999996,340568.45,309453.61,279058.77,254304.27000000002,231923.75999999998,209367.43,193317.1,177823.93000000002,164992.43000000002,152405.77,138795.095,127237.92,114537.43,100665.66,87960.84,76689.90000000001,64387.32,54128.76,45058.99,36143.9,28962.405,22711.96,17286.21,12933.83
1968,391531.25,379720.92000000004,355350.26999999996,326384.92999999993,295357.42000000004,265468.75,241027.09,218695.26,196458.41999999998,180203.925,164907.08,152071.91,139355.585,125888.74,114387.58,101901.54000000001,88588.31499999999,76466.18,65594.08499999999,54399.009999999995,45029.795000000006,36684.54,29104.96,22897.469999999998,17503.21,13024.310000000001
1969,392640.23,377851.56,365033.90499999997,340158.91000000003,311061.90499999997,280096.905,250736.895,226386.565,204229.23,182162.56,166251.9,150979.72499999998,138188.71,125409.05,112253.55,99685.53,88830.71,76122.17,64707.200000000004,54725.78,44689.39,36074.35,28884.105000000003,22583.22,17223.42,12972.66
1970,398043.27999999997,378877.785,364513.46,348900.465,323761.96499999997,293769.635,263192.125,234601.625,210884.795,188378.615,167005.115,151356.445,137094.435,124121.935,111701.6,97903.945,86976.42,76725.12,64626.740000000005,54117.285,45053.375,36173.659999999996,28695.96,22612.545,17197.67,12835.710000000001
1971,387905.32,384898.83999999997,366311.845,349392.02,333230.365,306879.01999999996,276747.36,247225.855,219183.00499999998,195231.675,173424.835,152704.165,138033.81,123452.97,111016.64,98876.68,85759.25,75407.91,65444.105,54448.25499999999,44841.3,36771.740000000005,29047.370000000003,22538.02,17253.46,12965.95
1972,380621.9,374891.745,370616.41000000003,351542.91000000003,333571.75,316675.42,290003.26000000007,260138.09,231072.25,203664.73999999996,180186.08,158858.57,138947.57,124507.4,110584.565,97855.25,86549.4,74060.99,64287.340000000004,55062.380000000005,44921.05,36416.47,29457.58,22832.4,17365.57,12970.87
1973,376737.465,367998.47000000003,361156.825,355649.67,335783.34,316978.01,299435.36,272701.50999999995,243243.68,214593.345,187801.66,164900.98500000002,144476.31499999997,125304.805,111246.97,97747.645,85883.47,74892.79,63297.22,54127.06,45564.615,36745.13,29214.395,23191.84,17623.68,13079.029999999999
1974,371537.655,364454.99,354932.17,346773.00999999995,339884.51999999996,319410.03,299929.36,281693.88000000006,255236.205,226191.375,197989.36000000002,172179.01499999998,149919.17,130150.825,112117.81,98314.38,85573.55,74072.89,64040.564999999995,53408.02,44762.71000000001,37211.12,29425.489999999998,22999.27,17870.57,13302.59
1975,361581.33499999996,359492.865,351455.21,340799.225,331601.73,323400.08499999996,302523.425,282659.93,263633.6,237407.43000000002,208767.59,181406.89500000002,156651.72,135155.88,116356.69,99170.73999999999,86183.25499999999,73970.125,63304.485,53964.5,44165.48499999999,36562.19,29988.79,23164.675,17702.14,13568.64
1976,346504.45,349796.635,346463.145,337287.81999999995,325786.67,315298.015,306142.685,284827.19,264176.85,244763.695,218756.86000000002,190898.515,164785.50000000003,140899.98500000002,120211.48,102755.86499999999,86525.54999999999,74213.43000000001,62996.99,53175.7,44489.75,35870.76,29076.66,23374.445,17796.195,13397.369999999999
1977,346691.72,335689.22000000003,337719.555,333086.56,323028.23,310461.41000000003,298954.41000000003,288711.58,267085.75,245876.40999999997,226159.90999999997,200701.24500000002,173888.07,148748.89,126030.39,106841.67,90014.6,74854.47499999999,63535.88,53186.3,44189.36,36467.259999999995,28827.125,22797.7,17976.34,13473.945
