Year,Age,Female,Male,Total
2012,89,21750.91,8916.39,30667.3
2012,90,22182.0,8380.24,30562.24
2013,65,3585.0,6355.0,9940.0
2013,66,3820.07,6572.1,10392.17
2013,67,3159.91,5649.81,8809.72
2013,68,4208.14,7122.2,11330.34
2013,69,5086.4,8589.63,13676.03
2013,70,5365.45,8915.74,14281.19
2013,71,6390.7,10723.3,17114.0
2013,72,7486.02,12447.8,19933.82
2013,73,8909.36,13996.32,22905.68
2013,74,9236.44,14095.32,23331.76
2013,75,9653.58,14015.3,23668.88
2013,76,10540.79,14608.5,25149.29
2013,77,11463.03,14988.59,26451.62
2013,78,12704.38,15721.79,28426.17
2013,79,12095.2,13939.28,26034.48
2013,80,12123.21,13205.09,25328.3
2013,81,13616.61,14124.35,27740.96
2013,82,16057.26,15436.77,31494.03
2013,83,17838.78,16050.99,33889.77
2013,84,19147.11,15896.97,35044.08
2013,85,19814.37,14932.76,34747.13
2013,86,20886.65,13378.26,34264.91
2013,87,22141.05,12364.97,34506.02
2013,88,22357.13,10731.44,33088.57
2013,89,21642.96,9090.9,30733.86
2013,90,21247.85,8274.69,29522.54
2014,65,3817.22,6813.34,10630.56
2014,66,3809.22,6657.31,10466.53
2014,67,3850.22,6715.36,10565.58
2014,68,3330.07,5578.95,8909.02
2014,69,4306.34,7004.4,11310.74
2014,70,5278.64,8919.03,14197.67
2014,71,5543.68,9237.13,14780.81
2014,72,6779.07,10877.71,17656.78
2014,73,7922.41,12825.37,20747.78
2014,74,9207.78,14197.85,23405.63
2014,75,9862.97,14444.93,24307.9
2014,76,10358.11,14484.94,24843.05
2014,77,11103.33,14524.96,25628.29
2014,78,11997.61,15082.18,27079.79
2014,79,13353.0,15792.36,29145.36
2014,80,12631.76,13810.71,26442.47
2014,81,12670.81,13201.48,25872.29
2014,82,14168.29,13959.8,28128.09
2014,83,16079.84,14965.16,31045.0
2014,84,17889.38,15312.28,33201.66
2014,85,18892.68,15147.29,34039.97
2014,86,19690.0,14052.95,33742.95
2014,87,20280.23,12414.41,32694.64
2014,88,21102.48,11086.91,32189.39
2014,89,20790.45,9473.38,30263.83
2014,90,19509.1,7765.78,27274.88
2015,65,4108.45,7405.33,11513.78
2015,66,4250.52,7383.37,11633.89
2015,67,4362.56,7317.39,11679.95
2015,68,4343.57,7431.46,11775.03
2015,69,3720.34,6332.08,10052.42
2015,70,4878.72,8067.6,12946.32
2015,71,6102.1,9788.1,15890.2
2015,72,6237.18,10053.2,16290.38
2015,73,7703.67,12058.82,19762.49
2015,74,8966.09,13962.44,22928.53
2015,75,10625.63,15789.01,26414.64
2015,76,11398.9,15933.06,27331.96
2015,77,11649.97,15626.99,27276.96
2015,78,12669.34,15984.1,28653.44
2015,79,13842.7,16445.24,30287.94
2015,80,15313.23,17276.5,32589.73
2015,81,14287.86,15200.83,29488.69
2015,82,14455.92,14342.58,28798.5
2015,83,16046.48,14928.78,30975.26
2015,84,18403.28,15769.07,34172.35
2015,85,20106.9,16160.24,36267.14
2015,86,21102.22,15766.13,36868.35
2015,87,21345.32,14172.66,35517.98
2015,88,21584.48,12584.18,34168.66
2015,89,22326.75,10878.62,33205.37
2015,90,21955.74,9280.11,31235.85
2016,65,4138.71,7467.3,11606.01
2016,66,4400.82,7767.48,12168.3
2016,67,4553.9,7963.64,12517.54
2016,68,4482.86,7477.45,11960.31
2016,69,4641.98,7897.69,12539.67
2016,70,4154.74,6629.07,10783.81
2016,71,5199.13,8288.77,13487.9
2016,72,6387.61,10120.58,16508.19
2016,73,6653.73,10431.69,17085.42
2016,74,8214.33,12365.56,20579.89
2016,75,9612.88,14471.52,24084.4
2016,76,11318.59,16114.3,27432.89
2016,77,11879.83,16447.48,28327.31
2016,78,12485.07,16417.5,28902.57
2016,79,13503.48,16517.52,30021.0
2016,80,15011.08,16757.65,31768.73
2016,81,16167.55,17462.99,33630.54
2016,82,14930.06,15351.05,30281.11
2016,83,14896.05,14211.55,29107.6
2016,84,16486.72,14612.76,31099.48
2016,85,18652.59,15257.03,33909.62
2016,86,20239.24,15273.08,35512.32
2016,87,20736.52,14875.98,35612.5
2016,88,20628.48,13401.33,34029.81
2016,89,20623.51,11448.41,32071.92
2016,90,20468.47,9738.64,30207.11
2017,65,4067.43,7372.91,11440.34
2017,66,4390.47,7698.95,12089.42
2017,67,4671.5,8198.02,12869.52
2017,68,4943.52,8438.05,13381.57
2017,69,4820.52,8125.02,12945.54
2017,70,5173.56,8197.03,13370.59
2017,71,4496.49,7015.88,11512.37
2017,72,5703.62,8695.08,14398.7
2017,73,7137.77,10887.35,18025.12
2017,74,7326.79,10948.35,18275.14
2017,75,8968.96,13217.65,22186.61
2017,76,10689.14,15347.9,26037.04
2017,77,12423.33,17171.13,29594.46
2017,78,13199.42,17281.16,30480.58
2017,79,13852.49,17079.12,30931.61
2017,80,15082.63,17451.16,32533.79
2017,81,16456.77,17772.21,34228.98
2017,82,17814.91,18155.26,35970.17
2017,83,16268.74,15682.94,31951.68
2017,84,16096.73,14563.82,30660.55
2017,85,18156.95,15114.88,33271.83
2017,86,19741.13,15310.91,35052.04
2017,87,20986.25,15057.88,36044.13
2017,88,21524.31,14427.81,35952.12
2017,89,20867.24,12767.6,33634.84
2017,90,20864.24,10887.37,31751.61
2018,65,4189.0,7393.0,11582.0
2018,66,4619.0,8005.0,12624.0
2018,67,4803.0,8382.0,13185.0
2018,68,5219.0,8760.0,13979.0
2018,69,5442.0,8848.0,14290.0
2018,70,5334.0,8592.0,13926.0
2018,71,5466.0,8913.0,14379.0
2018,72,4859.0,7463.0,12322.0
2018,73,6270.0,9220.0,15490.0
2018,74,7753.0,11567.0,19320.0
2018,75,8179.0,11779.0,19958.0
2018,76,10051.0,14097.0,24148.0
2018,77,11728.0,16043.0,27771.0
2018,78,14008.0,18119.0,32127.0
2018,79,14821.0,18475.0,33296.0
2018,80,15212.0,18152.0,33364.0
2018,81,16463.0,18418.0,34881.0
2018,82,18023.0,18612.0,36635.0
2018,83,19179.0,18563.0,37742.0
2018,84,17786.0,16280.0,34066.0
2018,85,17305.0,14651.0,31956.0
2018,86,18899.0,14923.0,33822.0
2018,87,20991.0,14949.0,35940.0
2018,88,22002.0,14726.0,36728.0
2018,89,21894.0,13728.0,35622.0
2018,90,21143.0,11749.0,32892.0
2019,65,4179.0,7341.0,11520.0
2019,66,4485.0,7909.0,12394.0
2019,67,4817.0,8328.0,13145.0
2019,68,4925.0,8788.0,13713.0
2019,69,5568.0,9164.0,14732.0
2019,70,5699.0,9313.0,15012.0
2019,71,5649.0,9005.0,14654.0
2019,72,5866.0,9102.0,14968.0
2019,73,5188.0,7660.0,12848.0
2019,74,6718.0,9690.0,16408.0
2019,75,8350.0,11843.0,20193.0
2019,76,8524.0,12189.0,20713.0
2019,77,10575.0,14542.0,25117.0
2019,78,12619.0,16729.0,29348.0
2019,79,14973.0,18721.0,33694.0
2019,80,15852.0,18674.0,34526.0
2019,81,16362.0,18479.0,34841.0
2019,82,17514.0,18379.0,35893.0
2019,83,18880.0,18531.0,37411.0
2019,84,20063.0,18705.0,38768.0
2019,85,18085.0,15878.0,33963.0
2019,86,17903.0,14391.0,32294.0
2019,87,19021.0,13970.0,32991.0
2019,88,20652.0,14322.0,34974.0
2019,89,21268.0,13436.0,34704.0
2019,90,20685.0,12244.0,32929.0
2020,65,4309.0,7811.0,12120.0
2020,66,4489.0,8025.0,12514.0
2020,67,4675.0,8466.0,13141.0
2020,68,5176.0,9213.0,14389.0
2020,69,5722.0,9638.0,15360.0
2020,70,6134.0,9859.0,15993.0
2020,71,6254.0,10163.0,16417.0
2020,72,6197.0,9693.0,15890.0
2020,73,6509.0,9972.0,16481.0
2020,74,5670.0,8277.0,13947.0
2020,75,7202.0,10561.0,17763.0
2020,76,9253.0,13008.0,22261.0
2020,77,9638.0,13333.0,22971.0
2020,78,11982.0,15728.0,27710.0
2020,79,14481.0,18043.0,32524.0
2020,80,16965.0,20769.0,37734.0
2020,81,17808.0,20560.0,38368.0
2020,82,18366.0,19853.0,38219.0
2020,83,19759.0,19946.0,39705.0
2020,84,20977.0,19792.0,40769.0
2020,85,22280.0,20031.0,42311.0
2020,86,20120.0,16717.0,36837.0
2020,87,19347.0,14894.0,34241.0
2020,88,20200.0,14448.0,34648.0
2020,89,21233.0,14341.0,35574.0
2020,90,21801.0,13238.0,35039.0
