Year,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
1956,389598.89,374602.9,360190.055,342406.735,323436.405,304106.755,285277.075,262922.59,244533.595,226639.93,208934.94500000004,193705.265,177717.11,159542.61,141005.605,124509.815,105116.855,87010.45,71090.02,53648.215000000004,41804.235,35260.37,26624.000000000004,19446.93,14739.065,10550.84
1957,397474.69999999995,381993.54,366482.545,351599.72,332876.05,313313.565,293293.38999999996,273891.88999999996,251027.895,232071.57,213798.74000000002,195568.07,179811.91,163321.73,145061.74,129714.32,110828.105,92147.67,75204.275,60415.354999999996,45074.6,34440.96,28498.1,21146.75,15106.210000000001,11276.68
1958,408539.2,390768.87000000005,374811.03,358805.70499999996,342744.54,323464.19999999995,303005.54,282457.045,262273.22000000003,238732.05,219203.37999999998,200120.70999999996,181796.71999999997,165665.395,149146.555,133059.43,115448.01000000001,97493.31,79972.04,64296.00000000001,50683.770000000004,36960.355,27885.4,22566.219999999998,16377.54,11566.0
1959,422710.87,401351.19999999995,382914.87,366382.70999999996,349710.20999999996,332954.88,312952.89,291679.22,270529.405,249554.065,225856.24000000002,205860.24000000002,186537.07,167927.90000000002,151805.07,136378.81,119217.84,102135.25,85115.22,68857.79,54198.76,42034.21,30135.969999999998,22311.350000000002,17719.35,12645.855
1960,432336.51,415083.01,393241.18,373903.01,356926.68000000005,339480.18000000005,321849.68000000005,301166.85500000004,279425.19,257505.69,236062.36000000002,211961.02,191806.86000000002,172089.18,153572.35,138051.53,121963.51000000001,105274.86,88883.955,73189.77,58103.03,45078.0,34332.3,23975.910000000003,17501.985,13541.48
1961,449203.595,424833.44,407579.115,384790.79,364701.96,348336.805,327655.135,309927.32,288484.815,266486.49,243951.495,221630.01000000004,197601.175,177093.005,157348.67,139930.64,123255.325,107551.125,91359.48999999999,75983.25,61444.07,48074.17,36534.145,27050.434999999998,18711.559999999998,13254.3
1962,458837.59,441564.75499999995,417308.25999999995,399182.94,375576.11,356519.295,336825.13,316089.295,297678.805,275866.305,253014.47999999998,229997.655,207345.99,183143.82499999998,162920.32499999998,144537.165,125501.96500000001,109263.835,93959.97499999999,78715.695,64516.31,51244.34,39271.79,29226.805,21251.48,14375.954999999998
1963,467157.72,450785.555,432726.895,408090.39,389268.555,365217.91,345022.06,324623.905,303340.405,284089.41500000004,261519.755,238317.41499999998,214715.91999999998,191821.74999999997,167945.585,148969.55000000002,129588.85500000001,110860.665,95163.045,80647.70999999999,66417.275,53411.435,41767.475,31311.3,22750.01,16245.375
1964,476603.44,458125.11,441745.115,422669.455,397398.96,378456.81,353508.47,332182.82000000007,311633.825,289100.66,267867.5,246268.68,222229.175,198573.175,175792.175,153939.43000000002,133719.365,114844.685,97046.34,82066.9,68404.24,55375.155,43678.649999999994,33424.72,24523.050000000003,17550.614999999998
