Year,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1956,599345.0,582976.1699999999,579836.6699999999,560865.5,494586.17,447221.34,457665.16,484996.34,501808.33,502586.0,500343.83,504198.0,530365.495,536376.16,529909.665,548356.99,583189.3200000001,611976.99,546306.82,393583.325,308728.835,319487.49,396744.64999999997,520556.99,592325.82,607915.82,602240.16,602843.485,624141.3099999999,628454.8099999999,618075.32,607393.6499999999,594011.15,581626.98,568743.8049999999,563059.7999999999,559510.97,540453.97,523625.47000000003,514221.47000000003,499403.805,485825.11999999994,472384.95999999996,450353.785,434580.12,414046.11,397159.445,381852.77,366388.78,351274.925,332697.58499999996,313063.255,292962.585,273847.905,250837.41000000003,231945.405,213446.72999999998,195595.73500000004,179768.05500000002,163106.88999999998,145030.38999999998,126489.39500000002,110627.60500000001,92194.665,75169.26999999999,60422.86,45034.08500000001,34474.125,28340.270000000004,21221.920000000006,15101.87,11279.015,7859.8,5189.655000000001,3481.03,2235.28,1327.9750000000001,849.24,467.08000000000004,246.01,141.46,59.230000000000004,25.395000000000003
1957,634337.5,596272.6699999999,577653.16,572141.5,551271.67,485776.5,440136.17,451180.5,478159.5,495534.5,496816.0,495035.33,499425.67,525671.17,532176.0,526069.6699999999,544933.3300000001,579650.0,608380.1599999999,543711.49,391788.5,307151.0,317832.0,394436.995,518026.32,589741.6599999999,605370.1599999999,599845.99,600263.99,621415.32,625698.8200000001,615122.49,604504.32,590990.15,578338.98,565400.31,559410.98,555621.98,536486.31,519383.81000000006,509671.635,494415.64,480503.30000000005,466452.63,443989.47000000003,427809.81000000006,406951.13499999995,389238.61999999994,373293.45999999996,357291.45499999996,341495.62,322178.95,301860.455,281275.26999999996,261360.76999999996,237942.76499999998,218439.43,199340.60000000003,181198.93,165067.77000000002,148499.59000000003,130695.59999999999,115384.18000000001,97451.97499999999,80046.55,64258.16499999999,50888.265,37103.52,27873.899999999998,22558.039999999997,16438.71,11567.170000000002,8419.66,5713.4400000000005,3693.47,2448.02,1491.6099999999997,863.31,529.74,279.41,157.34,74.13,28.125000000000004
1958,656949.83,634323.83,594268.5,573452.17,565727.34,544884.66,481121.83,436361.33,447263.67,474616.17,492574.83,494216.17,492818.5,497583.33,524202.5,531121.5,525368.34,544198.16,579186.5,607931.1699999999,543382.5,391638.5,307106.33,317806.5,394544.0,518226.495,589964.8200000001,605615.99,600194.49,600581.8200000001,621533.65,625608.3200000001,614821.32,604123.32,590242.49,577396.66,564320.49,558071.815,553899.14,534377.82,517013.98000000004,506889.64,491123.81000000006,476777.15,461915.47500000003,438814.30000000005,421956.80000000005,400935.14,382400.81000000006,365853.97000000003,349223.63499999995,332608.45999999996,312354.11999999994,291414.45999999996,270137.95499999996,249243.12000000002,225628.94999999998,205486.27999999997,186197.60999999996,167883.61999999997,151412.28499999997,134874.445,119147.32999999999,102194.91,85034.20999999999,68882.95999999999,54147.920000000006,41945.71000000001,30240.305000000004,22246.36,17612.179999999997,12681.52,8667.98,6125.48,4130.76,2585.8,1660.0100000000002,961.94,543.8199999999999,311.9100000000001,163.40999999999997,80.85,33.39
1959,634109.6699999999,656730.3300000001,634601.67,594495.83,573578.84,565622.0,544969.0,481397.17,436785.67,447649.0,475112.66,492792.17,494582.5,493030.33,497705.5,524458.34,531261.0,525435.16,544260.16,579089.99,607652.66,543027.33,391450.0,306887.67000000004,317545.66,394091.825,517555.16,588964.49,604468.15,598814.99,599055.8200000001,619800.15,623526.49,612672.31,601588.98,587618.15,574535.81,561248.15,554686.98,550036.31,530290.6499999999,512661.645,502021.13,485827.64,471034.14,455642.47000000003,432053.79,414676.79,392904.11999999994,373956.79,356602.61,339208.11,321876.78,300803.77,279381.1,257335.27500000002,236077.935,211933.10000000003,191727.10000000003,172006.93,153711.76,137370.93,122012.67,105375.7,89048.13,73237.1,58362.689999999995,45081.68,34358.13,24319.909999999996,17501.31,13559.309999999998,9596.824999999999,6384.129999999999,4430.129999999999,2903.2500000000005,1770.63,1076.69,609.77,333.48,200.07999999999998,90.41,43.88499999999999
1960,552734.33,634004.84,657253.6699999999,634940.3300000001,594721.33,573577.5,565775.5,544863.34,481637.66,436965.66,447705.66,475073.33,492939.0,494507.33,492943.0,497654.16,524340.16,531002.67,525054.84,543799.5,578509.0,606895.5,542363.17,390852.34,306411.5,317006.0,393302.83,516335.0,587366.0,602645.8300000001,596816.67,596954.83,617405.3300000001,620928.1699999999,609795.8300000001,598549.17,584245.0,570953.16,557414.16,550486.49,545426.49,525328.1599999999,507251.99,496110.49,479474.66,464181.32,448206.82,424131.49,406127.99,383648.16,363935.99,345933.66000000003,327886.16000000003,309680.66000000003,287877.825,265580.15,243269.65,221198.32,197107.97999999998,176394.82,156608.13999999998,138473.31,123142.48999999999,107369.47,91229.82,75958.925,61274.75,48041.009999999995,36426.979999999996,27012.280000000002,18725.890000000003,13180.975,9997.48,6886.66,4371.97,2952.63,1869.0900000000001,1112.97,661.6800000000001,357.27,192.98000000000002,99.41,44.83
1961,499813.66,549539.5,630905.995,650008.15,627065.16,588025.99,569519.995,563391.33,545608.49,481736.165,438036.825,447971.16,478461.82,494616.32,497107.14999999997,495611.49,500623.49,527486.15,531400.1599999999,527069.16,545707.66,580290.16,609618.65,541909.3099999999,391552.99,305971.31999999995,317035.81999999995,393410.485,515359.48000000004,586573.97,601514.97,594709.97,595923.7999999999,613945.13,618062.13,606499.29,595512.78,581327.28,566818.29,553350.27,546351.1000000001,540945.4400000001,521754.26,502153.27,490441.42000000004,473136.24000000005,457919.41000000003,441081.40499999997,416052.22,398064.885,374895.55,354087.7,337086.535,316015.865,297334.02,275208.505,252622.16999999998,229737.165,206940.67000000004,182866.82499999998,162360.655,142729.33000000002,125591.30000000002,109322.995,94086.815,78849.18999999999,64594.99,51338.83,39423.97,29282.975,21367.304999999997,14532.459999999997,10006.22,7414.080000000002,4993.61,3089.2650000000003,2057.27,1261.57,698.9550000000002,404.17999999999995,222.61,105.99000000000001,56.394999999999996
1962,497706.67,497803.67,547549.8300000001,624639.17,643476.5,621518.5,584865.8300000001,568114.5,565071.84,546554.66,483754.5,439094.825,452064.66,480827.32,497854.16,500315.82,499093.66,504278.99,528341.49,533773.15,529345.15,547843.32,583353.99,609377.825,542530.3099999999,391079.16,306114.49,317431.82,392951.66,514911.14,585628.3,599461.97,593720.47,592603.47,611106.4600000001,614782.4600000001,603462.9600000001,592640.1200000001,577117.9650000001,562686.78,549095.2800000001,541734.9400000001,537074.77,516460.605,496430.6,484147.42000000004,466781.59,450438.41000000003,432415.56499999994,407841.05999999994,388961.72000000003,364802.89,344905.045,324400.87,303138.02499999997,283972.515,261260.01499999998,238351.18,214548.345,191648.66999999998,168017.51499999998,147801.01499999998,129764.85500000001,111076.67500000002,95144.54500000001,80679.70499999999,66608.445,53496.09,41746.14,31454.63,22826.675,16318.38,10793.884999999998,7298.330000000002,5225.87,3373.4100000000008,2058.9100000000003,1330.9100000000003,783.7250000000001,430.12,239.17999999999995,121.76999999999998,58.470000000000006
1963,426597.16,500708.66,501085.83,550295.0,627320.16,645912.5,623570.0,586922.0,570173.34,566974.34,548506.5,485433.0,440719.5,453498.17,482111.83,498904.0,501256.0,499886.67,504934.5,528796.325,533963.49,529410.16,547722.99,583003.32,608776.15,541803.99,390574.99,305599.32,316748.16000000003,391970.83,513485.99,583759.33,597385.985,591419.3099999999,589891.98,608111.82,611499.31,599966.48,588782.475,572888.3099999999,558091.13,544120.1399999999,536216.135,531096.29,510078.61999999994,489553.62999999995,476613.62499999994,458548.62,441263.445,423028.78500000003,397713.27,377925.425,353171.76999999996,332429.92,311153.755,289450.255,269380.24500000005,245958.585,222591.24499999997,198727.74,175840.56999999998,152271.41499999998,133468.37000000002,114752.68500000001,97072.515,81825.895,68243.56999999999,55275.145,43630.325,33326.384999999995,24421.22,17486.949999999997,12141.325,7856.680000000001,5169.48,3603.85,2208.89,1321.0700000000002,853.75,490.04999999999995,245.62,138.01,62.755
1964,365954.6999999999,428269.67,502971.34,502682.0,550980.6699999999,628773.0,646288.99,624003.49,586744.5,570655.0,566324.49,547636.65,484319.99,439963.83,452764.66,481937.82,497805.16,500907.99,499509.16,504073.82,527991.99,531905.32,528358.99,546244.985,581488.98,607483.48,539413.82,388186.16,303303.16,314968.65499999997,389990.15,510830.30000000005,581285.1399999999,594641.135,588179.6300000001,586631.13,603982.7900000002,606846.29,595207.12,583813.285,568051.7700000001,552079.9400000001,538247.9299999999,529932.4249999999,524276.92,503074.41000000003,481331.235,468182.24,449068.89,432001.885,412262.205,386435.7,366518.52999999997,341266.18999999994,319055.5200000001,297926.515,274994.33999999997,253158.16,230759.32,206754.82499999998,183145.82499999998,160502.82499999998,139053.09000000003,119192.03499999999,101398.375,84603.06,70357.64,57643.00000000001,45958.945,35599.469999999994,26661.56,19236.930000000004,13435.524999999998,9148.085000000001,5774.464999999999,3734.5999999999995,2561.4900000000002,1545.21,866.3900000000001,566.57,316.38,142.12,72.68499999999999
1965,438946.03,368776.95,431435.84,505273.33,504271.33,553096.17,629811.0,647383.16,624215.33,587608.83,570319.5,565832.0,546846.1699999999,483894.67,439593.5,453054.83,481258.0,497866.67,500932.17,498920.67,503594.0,526279.3300000001,531078.33,527159.34,545033.34,580442.83,605038.33,536806.1699999999,385763.83,301590.84,313270.33,387751.5,508577.82,578617.16,591392.6599999999,584816.65,582410.65,599238.15,602106.32,590230.33,578808.32,561717.99,546031.49,531761.99,522838.6400000001,516882.13999999996,494322.32000000007,472496.31000000006,458298.81000000006,439177.64,420610.48000000004,400240.63,374425.47000000003,353600.14,327085.97000000003,304771.14,282273.97000000003,257782.95499999996,237204.3,213830.96000000002,189758.63,166564.63499999998,145197.485,123601.86000000002,104632.81,87787.66,72194.18000000001,58849.42499999999,47648.64000000001,37201.079999999994,28195.929999999993,20574.7,14461.420000000002,9853.18,6554.91,4105.13,2553.61,1678.65,969.05,551.5500000000001,333.74,163.39,75.90499999999999
1966,452251.97,444693.25,373742.0,435503.84,508906.84,507353.5,555796.0,632260.0,649277.83,626044.3300000001,589368.0,571835.3300000001,567292.84,548272.5,485066.16,440904.0,454246.83,482348.5,498797.17,501638.67,499520.17,504043.83,526575.16,531193.84,526985.5,544758.5,579819.83,603979.33,535745.66,384864.5,300819.84,312290.66,386397.32,506639.83,576186.15,588665.49,581704.99,579082.6599999999,595456.8150000001,597871.48,585656.81,573696.48,556278.48,539993.15,525169.82,515730.47500000003,509051.97000000003,485815.30000000005,463473.64,448365.80000000005,428545.61999999994,409192.95999999996,388011.95999999996,361409.11999999994,339852.61,312610.27999999997,289836.95,266593.61,241718.77999999997,220494.10999999996,196931.29,173318.10999999996,150381.59,129499.38999999998,108709.93,90679.05500000001,75071.4,60622.92999999999,48633.03,38471.41,29472.355,21861.57,15708.669999999998,10670.06,7140.15,4639.390000000001,2804.62,1695.44,1087.49,587.71,332.05999999999995,194.40999999999997,87.655
1967,488738.2,455282.29,447262.01,375059.68000000005,436259.0,508936.66,507144.34,555088.16,631403.1699999999,647978.17,624968.3300000001,588217.5,570707.84,566376.1699999999,547183.84,484361.67,440318.17,453614.33,481787.0,498191.33,500929.33,498813.5,503360.16,525694.0,530172.8300000001,525929.0,543602.8300000001,578326.84,602348.8300000001,534009.67,383539.67,299643.0,311055.66,384720.34,504327.0,573508.5,585502.67,578349.5,575315.67,591304.49,593118.49,580431.6599999999,568185.99,550234.32,533510.99,517987.81999999995,507839.99,500297.83,476532.32,453571.32,437785.66,417051.82,396898.49,374787.99,347653.48000000004,325080.31000000006,297336.14,273962.31,250161.48,225101.97999999998,203604.30999999997,179735.15,156832.49999999997,134274.38999999998,114151.18,94543.065,77707.87,63295.87999999999,50319.240000000005,39497.350000000006,30716.05,23093.999999999996,16785.38,11617.34,7794.389999999999,5096.32,3256.2199999999993,1901.62,1107.44,675.49,351.03999999999996,172.56,97.37499999999999
1968,510831.6,492777.16,458461.44,449238.61,376189.6,436810.5,508891.34,506766.5,554586.3300000001,630325.0,647101.16,624122.5,587411.84,569974.17,565580.0,546560.5,484022.5,439959.83,453236.83,481287.5,497723.83,500324.67,498183.16,502526.0,524750.3300000001,529051.0,524777.84,542254.34,576768.6699999999,600445.84,532231.5,382069.33,298414.32999999996,309547.82999999996,382771.84,501681.67,570315.66,581905.66,574506.67,571126.16,586501.83,587643.99,574874.3200000001,561971.3200000001,543435.49,526050.15,509866.49,498885.83,490337.66,466121.66,442411.64999999997,425329.82,403875.49,382572.32,359648.81000000006,331502.81000000006,308132.81,280087.65,256020.48,231856.13999999996,206771.97999999998,185020.30999999997,161898.49999999997,138911.28999999998,117124.84999999998,97907.98000000001,79804.70999999999,64479.34999999999,51525.19,40101.56,30795.49,23270.030000000002,17055.49,12049.879999999997,8059.5,5303.73,3321.16,2073.56,1168.96,640.44,368.99,185.38,88.12500000000001
1969,517849.97,520373.9,501833.87,465963.12,456241.28,381573.9499999999,441397.0,512896.66,510213.17,557677.5,632987.34,650079.34,626664.0,589889.16,572272.5,567740.5,548655.8300000001,485957.17,441718.0,454666.33,482449.67,498751.67,500949.17,498457.34,502562.84,524594.1699999999,528608.16,524127.83999999997,541238.1699999999,575486.5,598798.3300000001,530448.1699999999,380614.5,297157.0,308104.82999999996,380828.5,498986.16,566940.5,578307.67,570370.6699999999,566448.33,581314.5,582012.67,568454.8300000001,554967.1699999999,535920.5,517703.0,500689.67,488655.83,479090.33,454617.67,429695.33,411847.67,389329.83,366852.0,343309.5,314402.33,290226.84,261953.32999999996,237766.34000000003,213082.33,188296.84000000003,165121.08000000002,144116.0,121835.96000000002,101298.01,83208.65,66783.37,52841.350000000006,41498.86,31608.379999999997,23802.82,17564.04,12535.650000000001,8676.88,5627.5,3575.8900000000003,2218.32,1341.7199999999998,726.95,400.27,200.65000000000003,87.94500000000001
1970,520863.76,524610.73,524821.79,504169.12,467699.04,457561.03,381762.25,441849.67,511933.33,509019.83,557838.3300000001,633989.0,652585.34,629149.5,592568.34,575241.1699999999,569764.0,550528.0,487014.17,442691.84,455572.5,482523.0,498515.83,499984.5,496956.33,501641.33,522496.84,526748.335,522183.33,538487.83,572262.82,595053.15,527035.49,377697.14999999997,294943.495,306590.31999999995,377878.82,495392.99,562159.8200000001,573947.49,565091.825,561295.64,574685.8099999999,573810.32,559761.48,546725.975,526176.97,507948.47000000003,490201.97000000003,478219.13499999995,466647.96499999997,440893.95999999996,414431.3,396267.285,371854.45499999996,349624.78,323943.95,295616.105,271222.10500000004,243369.445,218593.945,193580.61000000002,167962.125,147045.635,126491.22999999998,105344.02000000002,86227.755,69800.56999999999,54986.29999999999,42634.29000000001,32774.47,24485.68,18004.28,12999.84,9058.8,6066.519999999999,3824.64,2344.56,1409.6599999999999,819.72,434.12,213.11,130.73
1971,522448.67,526716.77,528027.76,526548.3,505071.71,468680.11,457244.58,381926.93999999994,440821.83,510419.66,508934.5,558157.1699999999,636073.84,654594.3300000001,631384.5,594995.83,576723.16,571178.0,551014.17,487564.17,443283.17,455297.0,482196.0,497476.67,498436.33,495981.0,499588.84,520704.5,524746.66,519574.0,535536.83,568735.83,591478.49,523583.16000000003,375205.5,293481.82999999996,304151.0,375213.995,491057.64999999997,558086.16,568945.99,560210.6599999999,555337.3200000001,566896.65,565494.49,551916.48,537465.98,516933.14999999997,498222.48000000004,480498.31000000006,466364.14,453318.97000000003,426021.81000000006,399723.81000000006,379671.64,355385.97000000003,331046.97000000003,305569.63,277379.29,252704.13,224297.13,199337.78999999998,175208.0,149848.88,129476.07,109548.67,89970.13,72410.2,57683.18,44247.77,33822.74,25302.439999999995,18607.99,13328.100000000002,9321.82,6399.119999999999,4150.02,2567.6600000000003,1511.7200000000003,880.6500000000001,489.05999999999995,209.12,125.50000000000001
1972,530131.8300000001,531859.79,535787.5,535683.45,534073.0599999999,512196.6,474911.07,462688.87,386267.05,444747.34,513605.0,511795.5,560770.83,638314.0,656765.34,633332.5,596675.0,578368.34,572358.67,552015.6699999999,488413.84,444086.67,455916.83,482465.34,497558.0,498313.34,495715.83,499173.16,519873.99,523762.99,518331.16,533977.49,566849.99,589135.49,521356.1599999999,373423.33,291947.66000000003,302515.99,372959.49,487755.815,554066.3099999999,564430.81,555247.65,549854.645,560546.64,558235.97,544089.6350000001,528451.8,507535.79,488050.45999999996,469436.62,454138.29000000004,440031.445,411941.11,384811.94,363580.765,338403.77,313014.6,286987.255,258391.09,233514.09,205389.07999999996,181247.12500000003,156731.00500000003,132129.41000000003,112404.77,93868.88,75796.01000000001,60017.27000000001,46836.27,35350.85,26382.51,19274.055000000004,13777.779999999999,9685.064999999999,6547.299999999999,4371.93,2771.8399999999997,1670.81,927.05,518.3199999999999,238.56,138.71499999999997
1973,537943.45,540182.18,541873.39,543945.3099999999,543122.93,541287.5,518489.41,480088.35,467150.62,389776.86,447854.67,516105.83,514025.67,562703.16,640028.8300000001,658316.6699999999,634746.66,598027.34,579201.3300000001,572924.0,552506.1699999999,488812.0,444471.83,456004.33,482402.5,497208.17,497871.66,495076.5,498274.0,518826.33,522519.3300000001,516834.16,532195.1599999999,564556.99,586620.1599999999,518814.16,371505.16,290254.0,300700.84,370452.835,484178.49,549538.99,559447.33,549762.66,543795.83,553580.1499999999,550389.8099999999,535382.31,519125.98000000004,497460.31000000006,477200.14,457423.97500000003,441053.64,425599.30000000005,396883.14,368875.47000000003,346627.47000000003,320504.3,294587.12999999995,267849.7899999999,239362.13,214097.96000000002,187219.14,162262.87,138491.93,115247.18,96417.87,79280.48,62857.29000000001,48876.89000000001,37375.07,27686.979999999996,20149.99,14287.039999999997,10035.09,6874.889999999999,4477.3,2903.2700000000004,1768.0,1042.98,552.73,262.83,150.55999999999997
1974,543364.0900000001,545304.35,547087.34,547530.96,548395.99,547448.86,544963.48,521497.68999999994,482463.43,468875.31,391197.2,448774.33,516682.5,514667.5,563019.3300000001,640283.83,658520.84,634881.84,597900.1699999999,578943.67,572676.335,552117.33,488414.665,444082.32,455487.33,481711.16,496277.82,496827.33,493824.32,496975.99,517217.33,520759.83,515001.16,529919.1499999999,562019.8099999999,583747.48,515932.81000000006,369259.16,288472.81999999995,298680.82,367648.32000000007,480324.14,544758.1399999999,553749.9600000001,543795.6200000001,537276.8,545908.62,541772.6150000001,525986.6100000001,508955.27,486324.1,465104.58499999996,444495.26000000007,427022.575,410387.07499999995,380747.39999999997,351942.89499999996,328691.04999999993,301868.05999999994,275279.05,248487.88,219961.38,195393.53999999998,168198.24499999997,143977.80999999997,121177.05500000002,99114.48000000001,81639.19,65927.65000000001,51403.32,39049.759999999995,29331.960000000006,21228.229999999996,15080.76,10529.990000000002,7174.55,4730.530000000001,2998.1200000000003,1877.9100000000003,1116.17,632.31,288.56,157.29999999999998
1975,552913.11,545750.15,547274.91,547738.41,547687.92,547881.77,546763.8500000001,543694.93,520048.59,480612.23,466967.84,389358.33,446851.17,514917.17,512848.5,561195.5,638637.1699999999,656655.0,633086.84,596171.0,577278.3300000001,570971.1699999999,550485.1699999999,486880.34,442600.0,453910.14999999997,480065.49,494596.66,495094.99,492049.33,495021.32,515080.66,518529.16,512512.66,527195.65,559012.8099999999,580299.14,512687.64,366796.99,286358.16000000003,296295.33,364521.14499999996,475775.645,539197.8,547751.63,537069.47,529652.4600000001,537304.4550000001,531975.4500000001,515439.95000000007,497511.94,473941.77,451653.105,430009.76,411204.595,393204.905,362932.91000000003,333298.58,308911.735,281471.2299999999,254354.89999999997,227336.4,199655.94999999998,174749.00999999998,148451.38999999998,125178.47,103618.385,83572.33,67580.71999999999,53594.36000000001,40718.89000000001,30387.68,22303.56,15756.019999999997,10912.720000000001,7397.12,4939.870000000001,3153.0099999999998,1943.2599999999998,1166.41,679.8399999999999,292.80999999999995,165.385
1976,560960.23,554175.62,546954.41,547154.3,547032.79,546345.2999999999,545991.2000000001,544446.83,541251.95,517139.95,477858.09,463989.14,386730.08,444463.0,512561.17,510534.67,559169.0,636439.66,654468.84,631075.0,594197.66,575420.1699999999,569123.8300000001,548695.1699999999,485058.0,440864.84,452200.5,478351.165,492724.99,493228.66,489986.66,492925.82,512791.14999999997,516054.49,509923.49,524426.82,555810.6599999999,576758.99,509349.15499999997,364178.14999999997,284062.82,293706.66000000003,361150.33,471050.64,533426.475,541080.63,529853.7999999999,521612.47000000003,528010.13,521773.62000000005,504331.45,485331.29000000004,461016.78,437534.78,414787.61,394720.095,375405.6,344595.93,314488.265,289009.58,261379.92,233967.74999999997,207915.86,179630.62,155108.69,130202.58000000003,108006.49,87779.6,69377.54000000001,55203.950000000004,42683.29,31942.984999999993,23244.63,16723.02,11392.14,7715.6900000000005,5162.9400000000005,3331.5099999999998,2109.17,1243.6,713.0799999999999,304.6700000000001,172.44
1977,583414.71,563171.39,556657.96,548244.1,547961.19,547111.86,545945.1699999999,545027.24,543028.26,539631.28,515600.05,476076.63,462000.58,385056.12,442876.16,510970.83,509294.67,557760.5,635098.0,653161.17,629871.0,593032.5,574171.0,567892.83,547401.49,483765.14999999997,439599.16,450902.64999999997,476916.99,491222.32,491554.14999999997,488200.99,490997.32,510549.83,513618.64999999997,507478.16,521712.6549999999,552768.1499999999,573302.31,505908.81000000006,361560.985,281840.66,291298.66,357790.48000000004,466274.97000000003,527440.6399999999,534393.9600000001,522280.13000000006,513222.12499999994,518548.45000000007,511530.615,492946.1,472956.26,447264.76,423123.1,399381.59,378112.91500000004,357481.74000000005,326400.08,295466.39999999997,269675.56999999995,241819.57,215742.4,188410.0,160772.25999999998,137065.85,113278.57,92540.5,74167.79,57623.26,44738.01,33937.020000000004,24776.410000000003,17730.899999999998,12334.469999999998,8409.439999999999,5477.84,3537.4200000000005,2244.6700000000005,1406.83,790.5999999999999,338.5799999999999,209.63999999999993
1978,605321.18,586432.39,566283.52,558552.01,549900.84,549049.36,547766.12,545952.62,544469.52,542418.75,538922.88,514649.0,475035.98,460912.24,384073.82,441960.67,510289.34,508538.83,557287.0,634417.0,652551.1699999999,629089.0,592356.5,573416.67,567167.84,546394.0,482751.5,438687.34,449959.17,475571.5,489732.16,489891.17,486527.66,489168.33,508397.17,511341.82,504955.32,518978.32,549570.99,569454.66,502252.32,358756.32,279466.99,288588.14999999997,354153.32,461039.49,520918.985,526864.98,514136.48000000004,504195.15,508488.31000000006,499858.82000000007,480184.80000000005,459023.30000000005,432597.30000000005,407414.97000000003,382538.63499999995,359884.29,338329.79999999993,306685.79,275479.29,249080.95999999996,221866.10000000003,194956.65000000002,168182.75,141623.68,119012.09999999999,96860.17,77893.62,61270.399999999994,46630.88,35412.969999999994,26314.649999999994,18755.219999999998,13019.55,8989.789999999999,5803.265000000001,3734.66,2316.59,1493.8400000000001,887.5,393.76,233.855
1979,624686.22,609150.99,589996.25,568603.0700000001,560493.1,551877.72,550513.76,548577.34,546385.45,544593.86,542236.19,538707.29,514494.03,474789.65,460516.8,383909.5,441889.5,510245.5,508544.0,557237.33,634295.67,652248.84,628907.66,592082.17,573060.84,566510.66,545592.6699999999,482039.84,437926.0,449037.83,474478.67,488444.67,488404.33,484794.0,487315.5,506223.5,508888.17,502436.0,516067.16,546080.5,565501.66,498425.495,355822.17,276869.0,285637.66,350401.0,455394.49,513688.66,518792.49,505304.49,494320.83,497136.32,487534.14999999997,466657.66,444313.485,417012.64,390477.64,364658.65,341053.98000000004,318377.15,286689.31,255102.31000000003,228488.22999999998,201221.55999999997,174702.27999999997,148824.03999999998,123687.29999999999,102408.23000000001,81974.135,64623.759999999995,49894.72,37254.03,27803.960000000003,20086.469999999998,13920.205,9566.56,6407.950000000001,4054.1000000000004,2477.5,1492.08,949.1700000000001,448.15999999999997,243.78499999999997
1980,638029.76,629329.45,613816.52,593263.2,571215.9,563185.44,554135.7,552357.9,550004.39,547333.94,545265.75,542693.6900000001,539373.1799999999,514900.97,475067.95,460746.91,384300.26,442351.66,510598.16,508982.17,557597.83,634443.5,652394.49,628957.6599999999,592017.49,572783.32,566089.1599999999,545000.1599999999,481468.49,437299.66,448172.16,473445.66,487234.16,486877.16,483112.99,485288.32,503986.32,506393.825,499660.14,512975.98000000004,542428.82,561319.64,494193.47500000003,352463.81000000006,274063.985,282619.6500000001,346073.48000000004,449248.13499999995,506112.11999999994,510070.62499999994,495651.78,483752.615,484940.94,473959.77,451973.925,428545.76000000007,400273.09,372732.41000000003,345638.065,320964.89999999997,297716.07,265694.24,233697.36,207527.19999999998,180523.53,154710.09,129768.51500000001,106360.45999999999,86623.39,68031.50000000001,52608.80999999999,39836.94,29209.28,21218.559999999998,14956.909999999998,10205.16,6799.524999999998,4481.43,2744.7500000000005,1621.985,975.4200000000001,486.01,282.18999999999994
