Year,Age,Female,Male,Total
1994,70,436684.67,250413.17,687097.83
1994,71,440562.17,248415.0,688977.16
1994,72,456550.0,251228.83,707778.83
1994,73,460115.33,242383.5,702498.83
1994,74,394405.17,201789.83,596195.0
1994,75,273352.67,137147.33,410500.0
1994,76,205528.5,101136.67,306665.17
1994,77,205541.33,98475.83,304017.17
1994,78,242436.83,111067.17,353504.0
1994,79,302600.0,133135.0,435735.0
1994,80,325262.36,138213.83,463476.18
1994,81,307829.18,127849.58,435678.77
1994,82,278321.74,111490.53,389812.26
1994,83,250333.63,95253.43,345587.06
1994,84,230005.92,83440.98,313446.9
1994,85,203069.81,70914.3,273984.12
1994,86,173327.32,58608.91,231936.23
1994,87,145414.95,47406.29,192821.24
1994,88,117228.43,37608.82,154837.25
1994,89,93149.37,29352.04,122501.41
1994,90,73459.33,21793.53,95252.86
1995,65,451350.5,401989.83,853340.33
1995,66,447381.17,390026.5,837407.67
1995,67,439569.17,362190.5,801759.67
1995,68,436623.5,324362.0,760985.5
1995,69,446296.33,299925.67,746222.0
1995,70,441451.5,268287.67,709739.17
1995,71,428815.83,241030.5,669846.33
1995,72,431550.83,238149.17,669700.0
1995,73,445801.17,239810.5,685611.67
1995,74,447716.17,230149.5,677865.67
1995,75,382500.17,190581.5,573081.67
1995,76,264055.5,128854.33,392909.83
1995,77,197728.67,94438.83,292167.5
1995,78,196689.67,91251.83,287941.5
1995,79,230799.17,102266.17,333065.33
1995,80,286187.47,120418.53,406606.01
1995,81,305262.69,124849.97,430112.65
1995,82,286334.02,114207.22,400541.24
1995,83,256422.07,98426.66,354848.73
1995,84,228176.8,82937.23,311114.02
1995,85,206918.42,71653.29,278571.71
1995,86,180092.81,59931.28,240024.09
1995,87,151520.66,48630.38,200151.04
1995,88,125121.45,38710.6,163832.05
1995,89,98996.77,30087.8,129084.56
1995,90,77178.54,22913.19,100091.72
1996,65,437667.67,392305.0,829972.67
1996,66,446730.67,391970.67,838701.33
1996,67,442379.17,379617.33,821996.5
1996,68,434068.5,351653.0,785721.5
1996,69,430325.67,314268.67,744594.33
1996,70,439140.33,289935.5,729075.83
1996,71,433531.67,258320.0,691851.67
1996,72,420078.0,231092.67,651170.67
1996,73,421460.0,227362.67,648822.67
1996,74,433818.83,227764.67,661583.5
1996,75,434153.33,217415.0,651568.33
1996,76,369513.0,179018.0,548531.0
1996,77,254083.33,120373.33,374456.67
1996,78,189118.67,87521.17,276639.83
1996,79,187214.33,84022.67,271237.0
1996,80,218160.55,92553.75,310714.29
1996,81,268484.14,108725.03,377209.17
1996,82,284114.69,111583.97,395698.65
1996,83,264211.85,100912.55,365124.4
1996,84,234028.41,85826.33,319854.73
1996,85,205553.8,71227.4,276781.19
1996,86,183896.75,60626.29,244523.04
1996,87,157525.31,49774.11,207299.42
1996,88,130399.99,39658.21,170058.2
1996,89,105731.28,30933.44,136664.72
1996,90,81944.43,23431.97,105376.4
1997,65,413668.33,373874.83,787543.17
1997,66,432963.83,382540.67,815504.5
1997,67,441620.83,381676.33,823297.17
1997,68,436796.83,368577.83,805374.67
1997,69,427762.5,340728.33,768490.83
1997,70,423430.5,303935.17,727365.67
1997,71,431286.5,279502.5,710789.0
1997,72,424723.83,248012.83,672736.67
1997,73,410593.67,220975.5,631569.17
1997,74,410628.5,216394.67,627023.17
1997,75,421159.83,215666.67,636826.5
1997,76,419948.0,204649.83,624597.83
1997,77,355889.83,167539.17,523429.0
1997,78,243544.17,111981.0,355525.17
1997,79,180242.67,80754.83,260997.5
1997,80,177048.17,76254.27,253302.44
1997,81,205069.71,83888.25,288957.96
1997,82,250455.97,97508.37,347964.34
1997,83,262730.86,99024.3,361755.15
1997,84,241905.18,88482.55,330387.74
1997,85,211736.91,74088.0,285824.9
1997,86,183628.63,60567.4,244196.03
1997,87,161761.75,50806.29,212568.04
1997,88,136277.48,40985.94,177263.42
1997,89,110840.82,31904.38,142745.2
1997,90,88072.11,24315.77,112387.88
1998,65,402724.0,366704.17,769428.17
1998,66,409143.67,364730.17,773873.83
1998,67,427894.0,372572.5,800466.5
1998,68,435963.0,370824.0,806787.0
1998,69,430597.83,357239.0,787836.83
1998,70,421034.0,329462.5,750496.5
1998,71,415946.67,293137.83,709084.5
1998,72,422645.83,268624.83,691270.67
1998,73,415316.5,237521.67,652838.17
1998,74,400439.83,210688.67,611128.5
1998,75,399097.5,205246.5,604344.0
1998,76,407809.33,203441.33,611250.67
1998,77,404942.67,191850.83,596793.5
1998,78,341453.83,156128.5,497582.33
1998,79,232523.5,103512.83,336036.33
1998,80,170696.79,73475.73,244172.52
1998,81,166765.67,69318.77,236084.44
1998,82,191659.05,75459.08,267118.12
1998,83,231883.81,86815.53,318699.34
1998,84,241040.52,87115.8,328156.32
1998,85,219518.52,76645.22,296163.74
1998,86,189665.57,63210.16,252875.73
1998,87,162201.96,50885.56,213087.53
1998,88,140460.59,41928.45,182389.04
1998,89,116240.65,33141.61,149382.26
1998,90,92736.32,25178.71,117915.04
1999,65,443261.0,406990.83,850251.83
1999,66,398489.17,358116.17,756605.33
1999,67,404535.17,355594.67,760129.83
1999,68,422522.33,362259.67,784782.0
1999,69,430042.83,359741.33,789784.17
1999,70,424108.17,345627.83,769736.0
1999,71,413911.67,317974.5,731886.17
1999,72,407933.17,282101.17,690034.33
1999,73,413482.83,257581.17,671064.0
1999,74,405327.33,226791.67,632119.0
1999,75,389600.0,200140.17,589740.17
1999,76,386806.0,194038.17,580844.17
1999,77,393707.83,191086.5,584794.33
1999,78,388869.33,179008.67,567878.0
1999,79,326216.67,144636.5,470853.17
1999,80,220667.16,94491.83,315158.99
1999,81,160797.12,66822.57,227619.69
1999,82,155888.0,62445.44,218333.44
1999,83,177647.55,67246.91,244894.46
1999,84,212841.31,76403.53,289244.84
1999,85,218960.19,75647.13,294607.32
1999,86,196715.18,65630.55,262345.74
1999,87,167682.41,53181.16,220863.57
1999,88,141022.29,42031.4,183053.69
1999,89,119978.42,33972.79,153951.21
1999,90,97441.98,26171.28,123613.26
2000,65,502262.83,462463.0,964725.83
2000,66,438881.5,397901.83,836783.33
2000,67,394157.67,349375.0,743532.67
2000,68,399705.67,346055.0,745760.67
2000,69,416908.17,351841.17,768749.33
2000,70,423733.0,348415.17,772148.17
2000,71,417276.33,333869.0,751145.33
2000,72,406332.0,306253.0,712585.0
2000,73,399494.0,270939.33,670433.33
2000,74,404064.83,246375.33,650440.17
2000,75,394856.5,215911.83,610768.33
2000,76,378154.17,189804.5,567958.67
2000,77,373925.83,182791.33,556717.17
2000,78,378858.17,178655.33,557513.5
2000,79,372027.67,166159.33,538187.0
2000,80,309864.19,132118.29,441982.49
2000,81,208421.96,86281.47,294703.43
2000,82,150534.94,60293.71,210828.65
2000,83,144803.15,55723.09,200526.23
2000,84,163279.35,59328.56,222607.91
2000,85,193627.77,66599.18,260226.95
2000,86,196950.97,65047.6,261998.57
2000,87,174468.13,55482.02,229950.15
2000,88,146241.35,44223.3,190464.66
2000,89,120795.92,34210.38,155006.29
2000,90,100912.54,26986.27,127898.81
2001,65,523259.17,482125.0,1005384.17
2001,66,497539.67,452787.0,950326.67
2001,67,434241.17,388702.84,822944.0
2001,68,389575.5,340438.17,730013.67
2001,69,394511.17,336421.5,730932.67
2001,70,410860.0,341056.67,751916.67
2001,71,416983.5,336780.67,753764.17
2001,72,409864.33,321702.17,731566.5
2001,73,398213.5,294445.17,692658.67
2001,74,390573.17,259544.17,650117.34
2001,75,393866.83,234946.5,628813.34
2001,76,383584.83,205001.17,588586.0
2001,77,365908.17,179205.5,545113.67
2001,78,360311.83,171356.17,531668.0
2001,79,363081.0,166357.17,529438.17
2001,80,353365.39,152050.77,505416.15
2001,81,293223.12,121056.05,414279.17
2001,82,195657.9,78201.08,273858.98
2001,83,140090.06,54047.33,194137.39
2001,84,133516.76,49468.04,182984.8
2001,85,148822.45,51984.51,200806.96
2001,86,174547.85,57419.95,231967.8
2001,87,175260.21,55236.37,230496.57
2001,88,152911.53,46319.13,199230.66
2001,89,126011.26,36207.42,162218.68
2001,90,102091.0,27445.49,129536.49
2002,65,532760.83,493230.67,1025991.5
2002,66,518489.17,472442.5,990931.67
2002,67,492453.17,442722.17,935175.33
2002,68,429178.67,379065.5,808244.17
2002,69,384551.0,331207.83,715758.83
2002,70,388953.33,326451.5,715404.83
2002,71,404309.5,329949.17,734258.67
2002,72,409689.0,324747.17,734436.17
2002,73,401852.0,309255.17,711107.17
2002,74,389421.67,282109.33,671531.0
2002,75,380843.0,247822.67,628665.67
2002,76,382875.0,223237.0,606112.0
2002,77,371485.5,193824.33,565309.83
2002,78,352783.67,168301.83,521085.5
2002,79,345619.67,159851.17,505470.83
2002,80,345192.05,152474.7,497666.75
2002,81,334404.84,139511.55,473916.4
2002,82,275453.25,110003.18,385456.43
2002,83,182280.21,70301.88,252582.09
2002,84,129211.2,48019.14,177230.34
2002,85,121781.06,43378.52,165159.58
2002,86,134211.92,44890.65,179102.56
2002,87,155170.97,48843.24,204014.21
2002,88,153644.66,46129.33,199773.99
2002,89,131834.98,38006.1,169841.08
2002,90,106517.39,29180.56,135697.94
2003,65,552205.84,514032.67,1066238.5
2003,66,528080.83,483486.67,1011567.5
2003,67,513339.5,462174.83,975514.33
2003,68,486896.0,431894.01,918790.0
2003,69,423674.01,368967.35,792641.36
2003,70,379160.66,321583.33,700743.99
2003,71,382736.33,315993.16,698729.5
2003,72,397213.5,318281.82,715495.32
2003,73,401685.83,312115.34,713801.17
2003,74,393023.16,296167.83,689190.99
2003,75,379623.5,269151.68,648775.18
2003,76,370565.0,235632.01,606197.0
2003,77,370900.0,211100.68,582000.67
2003,78,358306.66,182208.19,540514.85
2003,79,338494.5,157094.83,495589.33
2003,80,328909.45,146488.0,475397.45
2003,81,326537.36,139943.84,466481.2
2003,82,313964.89,126840.34,440805.23
2003,83,256369.25,98793.98,355163.23
2003,84,168013.76,62341.72,230355.48
2003,85,117635.48,42025.89,159661.37
2003,86,109668.67,37435.78,147104.45
2003,87,119094.11,38129.55,157223.66
2003,88,135512.45,40689.39,176201.84
2003,89,132054.8,37707.4,169762.2
2003,90,110990.15,30441.23,141431.38
2004,65,585403.34,545726.01,1131129.34
2004,66,547502.33,504076.51,1051578.84
2004,67,522991.0,473386.5,996377.5
2004,68,507862.67,451409.67,959272.34
2004,69,480905.84,420939.34,901845.17
2004,70,417864.34,358612.68,776477.02
2004,71,373274.17,311713.66,684987.83
2004,72,376194.0,305289.83,681483.83
2004,73,389601.0,306318.33,695919.33
2004,74,393230.34,299389.83,692620.17
2004,75,383638.83,282793.34,666432.16
2004,76,369695.0,256133.35,625828.35
2004,77,359270.66,223217.35,582488.01
2004,78,358241.16,198879.34,557120.5
2004,79,344265.17,170565.35,514830.52
2004,80,322466.16,144374.74,466840.9
2004,81,312047.49,134860.0,446907.49
2004,82,307393.55,127727.1,435120.65
2004,83,292936.08,114419.76,407355.85
2004,84,237113.77,88122.46,325236.24
2004,85,153714.69,55030.96,208745.65
2004,86,106128.13,36483.5,142611.63
2004,87,97645.61,31921.23,129566.84
2004,88,104302.13,31975.41,136277.54
2004,89,116960.15,33496.95,150457.11
2004,90,111881.04,30451.3,142332.34
2005,65,604622.83,564504.5,1169127.33
2005,66,580427.0,535339.67,1115766.67
2005,67,542273.33,493907.0,1036180.33
2005,68,517511.67,462819.67,980331.33
2005,69,501794.0,440403.0,942197.0
2005,70,474463.67,409487.84,883951.5
2005,71,411567.67,347953.01,759520.68
2005,72,367429.33,301774.17,669203.5
2005,73,369135.17,294358.49,663493.66
2005,74,382060.66,294540.33,676600.99
2005,75,384177.67,286302.67,670480.33
2005,76,373602.33,269158.0,642760.33
2005,77,358691.67,242786.01,601477.68
2005,78,347381.82,210523.01,557904.83
2005,79,344515.33,186507.5,531022.83
2005,80,328334.17,157302.17,485636.35
2005,81,306569.54,133309.08,439878.61
2005,82,294357.05,123328.29,417685.34
2005,83,287492.28,115530.67,403022.94
2005,84,271363.02,102279.85,373642.86
2005,85,217239.66,77840.9,295080.56
2005,86,139080.65,47897.23,186977.88
2005,87,94746.18,31260.78,126006.97
2005,88,85866.14,26943.36,112809.5
2005,89,90208.81,26479.99,116688.81
2005,90,99375.88,27224.12,126599.99
2006,65,587218.33,550155.5,1137373.83
2006,66,599442.17,553840.67,1153282.84
2006,67,574987.5,524748.01,1099735.5
2006,68,536662.67,483249.34,1019912.0
2006,69,511516.33,451805.34,963321.67
2006,70,495291.0,428929.68,924220.68
2006,71,467568.34,397762.51,865330.84
2006,72,405711.84,337374.85,743086.68
2006,73,360631.17,291352.17,651983.33
2006,74,362106.83,283403.17,645510.0
2006,75,373251.5,282030.33,655281.83
2006,76,374296.67,272886.17,647182.84
2006,77,362919.67,255471.5,618391.17
2006,78,346963.34,229097.67,576061.01
2006,79,334303.16,197627.51,531930.67
2006,80,328620.93,172444.44,501065.37
2006,81,312409.95,145693.14,458103.09
2006,82,289509.57,122166.92,411676.49
2006,83,275558.14,111875.61,387433.75
2006,84,266745.41,103459.1,370204.51
2006,85,248968.87,90507.14,339476.02
2006,86,196744.02,68037.04,264781.06
2006,87,124459.06,41309.98,165769.04
2006,88,83413.59,26406.35,109819.94
2006,89,74309.69,22318.11,96627.8
2006,90,76625.37,21515.38,98140.75
2007,65,514775.66,484650.49,999426.15
2007,66,582120.83,539853.17,1121974.0
2007,67,593867.5,542909.51,1136777.01
2007,68,569187.67,513836.5,1083024.17
2007,69,530634.34,472174.84,1002809.18
2007,70,505103.5,440432.67,945536.17
2007,71,488359.67,417063.5,905423.17
2007,72,460674.84,385895.67,846570.51
2007,73,398467.34,326014.51,724481.85
2007,74,353423.34,280404.17,633827.5
2007,75,353975.67,271647.0,625622.67
2007,76,363817.17,269197.83,633015.0
2007,77,363985.0,259410.67,623395.67
2007,78,351214.5,241369.17,592583.67
2007,79,334318.34,215263.01,549581.35
2007,80,318940.54,183137.73,502078.27
2007,81,312976.36,159880.76,472857.11
2007,82,295435.11,133771.01,429206.11
2007,83,271512.16,111224.03,382736.19
2007,84,256130.82,100572.35,356703.16
2007,85,245367.95,91984.49,337352.45
2007,86,226031.13,79280.73,305311.86
2007,87,176290.56,58755.62,235046.18
2007,88,109896.5,35054.8,144951.3
2007,89,72386.65,21983.65,94370.3
2007,90,63341.26,18198.11,81539.38
2008,65,466102.67,440281.84,906384.5
2008,66,510213.66,475632.32,985845.98
2008,67,576603.33,529326.33,1105929.66
2008,68,587806.5,531741.67,1119548.17
2008,69,562836.17,502349.01,1065185.17
2008,70,524096.5,460721.84,984818.34
2008,71,498237.17,428681.17,926918.33
2008,72,480797.5,404852.67,885650.17
2008,73,452680.0,373303.34,825983.34
2008,74,390682.18,314114.85,704797.03
2008,75,345642.17,269053.33,614695.5
2008,76,345077.5,259580.0,604657.5
2008,77,353580.33,255944.66,609524.98
2008,78,352316.83,245161.67,597478.5
2008,79,338517.5,226735.0,565252.5
2008,80,319076.85,199975.87,519052.72
2008,81,303888.07,169749.98,473638.04
2008,82,296020.55,146937.38,442957.92
2008,83,277262.02,121883.21,399145.23
2008,84,252543.5,100145.33,352688.83
2008,85,235695.03,89516.65,325211.68
2008,86,222898.65,80512.59,303411.24
2008,87,202359.73,68301.37,270661.11
2008,88,155391.74,49921.62,205313.36
2008,89,95229.2,29229.91,124459.11
2008,90,61583.85,17907.43,79491.28
2009,65,465533.66,437992.67,903526.33
2009,66,461743.67,432208.17,893951.84
2009,67,505274.98,466552.12,971827.1
2009,68,570653.49,518452.65,1089106.13
2009,69,581282.5,519921.5,1101204.0
2009,70,556036.0,490300.35,1046336.35
2009,71,517154.34,448817.83,965972.17
2009,72,490789.99,416457.33,907247.32
2009,73,472659.0,392007.34,864666.33
2009,74,443993.5,360071.0,804064.5
2009,75,382273.68,301782.21,684055.89
2009,76,337073.67,257390.33,594463.99
2009,77,335493.15,247069.82,582562.97
2009,78,342325.97,242052.97,584378.94
2009,79,339633.65,230499.99,570133.65
2009,80,323444.59,211352.31,534796.9
2009,81,304142.29,185403.28,489545.56
2009,82,287541.27,156009.37,443550.63
2009,83,277776.38,133873.24,411649.62
2009,84,257786.38,109891.6,367677.97
2009,85,232218.51,89019.58,321238.09
2009,86,213972.67,78434.45,292407.12
2009,87,199377.32,69472.89,268850.2
2009,88,178054.73,57999.14,236053.87
2009,89,134622.0,41550.69,176172.68
2009,90,80886.75,23831.23,104717.98
2010,65,401599.16,374470.66,776069.82
2010,66,461204.17,430138.17,891342.34
2010,67,457239.84,423968.67,881208.51
2010,68,500050.66,457062.3,957112.96
2010,69,564363.66,507105.82,1071469.48
2010,70,574407.67,507545.51,1081953.19
2010,71,548913.0,477910.35,1026823.35
2010,72,509722.17,436354.18,946076.35
2010,73,482827.67,403779.84,886607.5
2010,74,463909.0,378621.17,842530.18
2010,75,434728.0,346454.68,781182.68
2010,76,373004.35,289155.87,662160.21
2010,77,327849.66,245384.84,573234.5
2010,78,324974.83,234127.33,559102.16
2010,79,330155.66,227901.98,558057.64
2010,80,324042.03,215077.72,539119.75
2010,81,308669.21,196348.06,505017.27
2010,82,288223.13,170701.59,458924.71
2010,83,270212.42,142492.27,412704.69
2010,84,258595.07,120917.11,379512.18
2010,85,237492.11,97913.7,335405.81
2010,86,211317.75,78319.64,289637.39
2010,87,191861.61,67833.52,259695.13
2010,88,176073.99,59103.71,235177.7
2010,89,154686.29,48456.34,203142.63
2010,90,114849.98,34086.92,148936.91
2011,65,350088.82,326934.51,677023.33
2011,66,397851.33,367637.82,765489.14
2011,67,456732.5,421918.67,878651.17
2011,68,452502.17,415512.51,868014.67
2011,69,494486.16,447248.31,941734.46
2011,70,557708.66,495234.16,1052942.82
2011,71,567114.51,494847.01,1061961.51
2011,72,541269.84,464995.18,1006265.02
2011,73,501692.67,423524.84,925217.51
2011,74,474181.33,390523.67,864705.01
2011,75,454376.01,364791.84,819167.84
2011,76,424570.34,332343.34,756913.68
2011,77,363121.52,276074.53,639196.04
2011,78,317871.84,232830.5,550702.34
2011,79,313769.83,220768.5,534538.34
2011,80,315635.26,213034.66,528669.91
2011,81,309691.21,200263.97,509955.18
2011,82,292871.64,181170.06,474041.7
2011,83,271269.86,156216.54,427486.4
2011,84,252066.93,129051.9,381118.83
2011,85,238759.11,108156.35,346915.46
2011,86,216677.81,86465.51,303143.32
2011,87,190085.36,68006.14,258091.5
2011,88,170120.97,57899.08,228020.06
2011,89,153280.19,49520.34,202800.52
2011,90,132248.07,39831.82,172079.89
2012,65,426306.52,401219.37,827525.89
2012,66,346925.97,321142.06,668068.03
2012,67,394072.32,360909.81,754982.13
2012,68,452162.84,413717.51,865880.35
2012,69,447610.01,406886.85,854496.85
2012,70,488749.65,437260.46,926010.11
2012,71,550611.66,483267.66,1033879.32
2012,72,559323.17,481931.0,1041254.17
2012,73,533023.0,451639.68,984662.69
2012,74,493134.84,410269.68,903404.52
2012,75,464852.16,376900.68,841752.84
2012,76,444190.34,350603.18,794793.51
2012,77,413710.18,317881.68,731591.85
2012,78,352506.19,262588.37,615094.56
2012,79,307189.67,220025.84,527215.5
2012,80,301727.16,207237.17,508964.33
2012,81,301866.4,198585.5,500451.9
2012,82,294050.38,185140.48,479190.86
2012,83,275977.09,165845.01,441822.1
2012,84,253301.11,141598.6,394899.71
2012,85,232975.82,115590.86,348566.68
2012,86,218062.57,95591.16,313653.73
2012,87,195306.96,75212.08,270519.04
2012,88,168731.49,58230.54,226962.03
2012,89,148382.88,48618.93,197001.81
2012,90,131028.7,40762.13,171790.82
2013,65,441463.45,416756.38,858219.83
2013,66,422549.27,394415.86,816965.13
2013,67,343642.47,315430.68,659073.15
2013,68,390051.65,353893.8,743945.45
2013,69,447317.17,405229.5,852546.66
2013,70,442434.0,397950.0,840384.0
2013,71,482554.13,426895.27,909449.41
2013,72,543083.32,470817.14,1013900.46
2013,73,550974.33,468256.33,1019230.66
2013,74,524142.17,437704.16,961846.33
2013,75,483904.99,396293.67,880198.66
2013,76,454739.82,362621.83,817361.65
2013,77,433077.99,335701.17,768779.16
2013,78,401833.32,302818.5,704651.83
2013,79,340770.35,248596.87,589367.22
2013,80,295392.48,206711.5,502103.98
2013,81,288567.64,193192.49,481760.13
2013,82,286583.83,183520.32,470104.15
2013,83,276923.25,169293.46,446216.71
2013,84,257468.32,150138.01,407606.33
2013,85,233982.93,126636.76,360619.69
2013,86,212582.91,102062.91,314645.81
2013,87,196437.53,83044.32,279481.84
2013,88,173050.87,64289.69,237340.56
2013,89,146906.01,48792.92,195698.93
2013,90,126623.75,39937.03,166560.79
2014,65,483310.69,455137.72,938448.41
2014,66,437645.8,409831.59,847477.39
2014,67,418630.71,387476.27,806106.98
2014,68,340186.58,309373.23,649559.81
2014,69,385833.31,346723.97,732557.29
2014,70,442127.17,396421.68,838548.86
2014,71,436908.01,388644.68,825552.7
2014,72,476017.81,416084.27,892102.08
2014,73,535085.49,457753.0,992838.49
2014,74,542011.35,454196.7,996208.05
2014,75,514708.51,423368.87,938077.38
2014,76,473828.18,381920.03,855748.21
2014,77,443940.5,347906.18,791846.68
2014,78,421218.02,320493.86,741711.89
2014,79,389199.69,287492.01,676691.69
2014,80,328335.22,234258.75,562593.97
2014,81,282980.68,193390.33,476371.01
2014,82,274626.5,179097.34,453723.85
2014,83,270537.56,168360.03,438897.59
2014,84,259248.74,153746.2,412994.94
2014,85,238685.64,134788.93,373474.57
2014,86,214218.78,112239.44,326458.22
2014,87,192220.53,89150.39,281370.92
2014,88,175005.48,71458.08,246463.56
2014,89,151639.63,54303.98,205943.61
2014,90,126387.31,40443.76,166831.07
2015,65,509433.37,475261.04,984694.4
2015,66,479185.6,447621.61,926807.21
2015,67,433625.85,402632.3,836258.15
2015,68,414430.74,380184.87,794615.61
2015,69,336452.71,303040.82,639493.53
2015,70,381276.14,338992.29,720268.43
2015,71,436472.16,386983.66,823455.82
2015,72,430833.33,378740.5,809573.83
2015,73,468826.95,404495.75,873322.71
2015,74,526350.3,443810.62,970160.92
2015,75,532176.32,439027.16,971203.48
2015,76,503982.84,407930.0,911912.83
2015,77,462686.32,366584.0,829270.32
2015,78,431940.65,332361.32,764301.97
2015,79,408076.32,304527.97,712604.29
2015,80,375102.99,271045.5,646148.49
2015,81,314560.87,219256.38,533817.25
2015,82,269261.29,179342.32,448603.61
2015,83,259319.63,164448.82,423768.45
2015,84,253259.92,152928.83,406188.75
2015,85,240341.19,137980.79,378321.98
2015,86,218563.27,119337.33,337900.6
2015,87,193554.11,97944.63,291498.73
2015,88,171119.37,76587.33,247706.69
2015,89,153229.76,60227.91,213457.67
2015,90,130127.22,44952.69,175079.9
2016,65,513054.14,475567.19,988621.33
2016,66,505021.28,467240.85,972262.13
2016,67,474645.37,439491.54,914136.91
2016,68,429172.45,394899.13,824071.57
2016,69,409816.62,372281.7,782098.31
2016,70,332284.16,296035.42,628319.58
2016,71,376231.65,330750.11,706981.75
2016,72,430324.84,376911.51,807236.35
2016,73,424201.68,368224.02,792425.7
2016,74,461003.77,392301.08,853304.85
2016,75,516694.65,429113.79,945808.45
2016,76,521255.68,423060.86,944316.54
2016,77,492383.35,391782.35,884165.7
2016,78,450509.85,350320.53,800830.39
2016,79,418782.82,316013.68,734796.5
2016,80,393529.84,287604.7,681134.54
2016,81,359714.0,253996.56,613710.55
2016,82,299616.09,203718.93,503335.02
2016,83,254553.0,164917.66,419470.66
2016,84,243021.34,149641.01,392662.35
2016,85,234980.2,137448.13,372428.33
2016,86,220449.37,122457.64,342907.01
2016,87,197862.71,104368.29,302231.0
2016,88,172639.93,84269.51,256909.44
2016,89,150221.54,64670.37,214891.91
2016,90,131885.23,49838.31,181723.54
2017,65,517535.65,477780.75,995316.41
2017,66,508657.07,467364.36,976021.44
2017,67,500201.16,458801.98,959003.15
2017,68,469716.78,430991.08,900707.85
2017,69,424330.25,386653.99,810984.24
2017,70,404622.6,363761.72,768384.32
2017,71,327636.79,288685.33,616322.12
2017,72,370696.49,321974.65,692671.13
2017,73,423470.0,366265.84,789735.84
2017,74,416938.67,357130.17,774068.84
2017,75,452355.31,379421.97,831777.29
2017,76,506122.99,413616.48,919739.47
2017,77,509334.33,406348.83,915683.16
2017,78,479665.16,374621.83,854287.0
2017,79,437104.16,333209.17,770313.33
2017,80,404159.66,298882.33,703041.99
2017,81,377653.66,269869.5,647523.15
2017,82,342820.66,236298.17,579118.82
2017,83,283465.35,187749.86,471215.2
2017,84,238725.49,150352.66,389078.15
2017,85,225530.99,134557.66,360088.65
2017,86,215569.37,122036.68,337606.05
2017,87,199825.55,107056.29,306881.85
2017,88,176657.58,89748.78,266406.36
2017,89,151638.38,71140.02,222778.4
2017,90,129582.04,53438.42,183020.46
2018,65,519630.72,478408.38,998039.1
2018,66,512986.23,469507.54,982493.76
2018,67,503795.58,458868.57,962664.15
2018,68,495004.04,449948.5,944952.55
2018,69,464329.36,421996.36,886325.72
2018,70,418975.13,377959.62,796934.75
2018,71,399011.82,354772.48,753784.3
2018,72,322722.19,280913.24,603635.43
2018,73,364501.5,312714.67,677216.17
2018,74,416035.33,355055.0,771090.33
2018,75,408952.67,345270.5,754223.17
2018,76,442934.0,365760.17,808694.17
2018,77,494357.17,397232.5,891589.67
2018,78,496218.5,388750.5,884969.0
2018,79,465505.33,356553.83,822059.17
2018,80,422219.17,315269.17,737488.33
2018,81,388222.17,280777.67,668999.83
2018,82,360333.5,251428.67,611762.17
2018,83,324626.67,218125.5,542752.17
2018,84,266082.5,171503.67,437586.17
2018,85,221655.33,135380.5,357035.83
2018,86,206976.33,119558.0,326534.33
2018,87,195291.61,106867.72,302159.33
2018,88,178353.59,92238.87,270592.46
2018,89,154996.11,75787.58,230783.69
2018,90,130606.95,58746.44,189353.39
2019,65,523497.78,482992.85,1006490.63
2019,66,514842.4,470100.73,984943.14
2019,67,507981.67,460812.44,968794.12
2019,68,498573.17,450010.66,948583.83
2019,69,489358.67,440555.32,929914.0
2019,70,458420.59,412469.34,870889.93
2019,71,413212.07,368759.41,781971.48
2019,72,393065.78,345334.94,738400.73
2019,73,317277.25,272873.35,590150.6
2019,74,357896.33,302986.33,660882.67
2019,75,407877.0,343200.33,751077.33
2019,76,400328.5,332992.5,733321.0
2019,77,432721.5,351475.0,784196.5
2019,78,481653.67,380167.5,861821.17
2019,79,481763.0,370253.83,852016.83
2019,80,450083.83,337759.83,787843.67
2019,81,406164.33,296615.33,702779.67
2019,82,370988.17,262173.83,633162.0
2019,83,341803.83,232726.0,574529.83
2019,84,305260.0,199750.33,505010.33
2019,85,247825.0,155153.83,402978.83
2019,86,203927.33,120646.33,324573.67
2019,87,187725.83,104949.5,292675.33
2019,88,174660.61,92335.39,266996.0
2019,89,156773.09,78172.04,234945.13
2019,90,133781.78,62940.25,196722.03
2020,65,531970.55,495648.0,1027618.54
2020,66,518670.86,474538.76,993209.62
2020,67,509857.38,461347.81,971205.19
2020,68,502783.96,451776.97,954560.93
2020,69,492872.32,440416.07,933288.39
2020,70,483274.67,430516.17,913790.84
2020,71,452090.02,402427.02,854517.04
2020,72,407086.51,359052.15,766138.66
2020,73,386553.37,335499.09,722052.46
2020,74,311459.44,264299.67,575759.11
2020,75,350713.0,292705.5,643418.5
2020,76,399093.17,330719.67,729812.83
2020,77,391007.83,319901.5,710909.33
2020,78,421570.17,336443.5,758013.67
2020,79,467657.5,362184.0,829841.5
2020,80,465846.67,350804.5,816651.17
2020,81,433208.5,317894.67,751103.17
2020,82,388626.5,277278.67,665905.17
2020,83,352279.17,242910.17,595189.33
2020,84,321789.83,213314.67,535104.5
2020,85,284549.33,180788.5,465337.83
2020,86,228337.83,138568.5,366906.33
2020,87,185125.83,105961.67,291087.5
2020,88,168073.0,90664.17,258737.17
2020,89,153881.95,78098.72,231980.67
2020,90,135507.42,64843.71,200351.13
